site_id,latitude,longitude,grid_site_status
37_7917N_095_2083W,37.7917,-95.2083,observed_grid_site
37_7917N_095_1250W,37.7917,-95.125,observed_grid_site
37_7917N_095_0417W,37.7917,-95.0417,observed_grid_site
37_7917N_094_9583W,37.7917,-94.9583,observed_grid_site
37_7917N_094_8750W,37.7917,-94.875,observed_grid_site
37_7917N_094_7917W,37.7917,-94.7917,observed_grid_site
37_7917N_094_7083W,37.7917,-94.7083,observed_grid_site
37_7917N_094_6250W,37.7917,-94.625,observed_grid_site
FILL_37_8747N_102_0417W,37.8747,-102.0417,restored_grid_site
FILL_37_8747N_101_9584W,37.8747,-101.9584,restored_grid_site
FILL_37_8747N_101_8751W,37.8747,-101.8751,restored_grid_site
FILL_37_8747N_101_7918W,37.8747,-101.7918,restored_grid_site
FILL_37_8747N_101_7085W,37.8747,-101.7085,restored_grid_site
FILL_37_8747N_101_6252W,37.8747,-101.6252,restored_grid_site
FILL_37_8747N_101_5419W,37.8747,-101.5419,restored_grid_site
FILL_37_8747N_101_4586W,37.8747,-101.4586,restored_grid_site
FILL_37_8747N_101_3753W,37.8747,-101.3753,restored_grid_site
37_8750N_101_2917W,37.875,-101.2917,observed_grid_site
37_8750N_101_2083W,37.875,-101.2083,observed_grid_site
37_8750N_101_1250W,37.875,-101.125,observed_grid_site
37_8750N_101_0417W,37.875,-101.0417,observed_grid_site
37_8750N_100_9583W,37.875,-100.9583,observed_grid_site
37_8750N_100_8750W,37.875,-100.875,observed_grid_site
37_8750N_100_7917W,37.875,-100.7917,observed_grid_site
37_8750N_100_7083W,37.875,-100.7083,observed_grid_site
37_8750N_100_6250W,37.875,-100.625,observed_grid_site
37_8750N_100_5417W,37.875,-100.5417,observed_grid_site
37_8750N_100_4583W,37.875,-100.4583,observed_grid_site
37_8750N_100_3750W,37.875,-100.375,observed_grid_site
37_8750N_100_2917W,37.875,-100.2917,observed_grid_site
37_8750N_100_2083W,37.875,-100.2083,observed_grid_site
37_8750N_100_1250W,37.875,-100.125,observed_grid_site
37_8750N_100_0417W,37.875,-100.0417,observed_grid_site
37_8750N_099_9583W,37.875,-99.9583,observed_grid_site
37_8750N_099_8750W,37.875,-99.875,observed_grid_site
37_8750N_099_7917W,37.875,-99.7917,observed_grid_site
37_8750N_099_7083W,37.875,-99.7083,observed_grid_site
37_8750N_099_6250W,37.875,-99.625,observed_grid_site
37_8750N_099_5417W,37.875,-99.5417,observed_grid_site
37_8750N_099_4583W,37.875,-99.4583,observed_grid_site
37_8750N_099_3750W,37.875,-99.375,observed_grid_site
37_8750N_099_2917W,37.875,-99.2917,observed_grid_site
37_8750N_099_2083W,37.875,-99.2083,observed_grid_site
37_8750N_099_1250W,37.875,-99.125,observed_grid_site
37_8750N_099_0417W,37.875,-99.0417,observed_grid_site
37_8750N_098_9583W,37.875,-98.9583,observed_grid_site
37_8750N_098_8750W,37.875,-98.875,observed_grid_site
37_8750N_098_7917W,37.875,-98.7917,observed_grid_site
37_8750N_098_7083W,37.875,-98.7083,observed_grid_site
37_8750N_098_6250W,37.875,-98.625,observed_grid_site
37_8750N_098_5417W,37.875,-98.5417,observed_grid_site
37_8750N_098_4583W,37.875,-98.4583,observed_grid_site
37_8750N_098_3750W,37.875,-98.375,observed_grid_site
37_8750N_098_2917W,37.875,-98.2917,observed_grid_site
37_8750N_098_2083W,37.875,-98.2083,observed_grid_site
37_8750N_098_1250W,37.875,-98.125,observed_grid_site
37_8750N_098_0417W,37.875,-98.0417,observed_grid_site
37_8750N_097_9583W,37.875,-97.9583,observed_grid_site
37_8750N_097_8750W,37.875,-97.875,observed_grid_site
37_8750N_097_7917W,37.875,-97.7917,observed_grid_site
37_8750N_097_7083W,37.875,-97.7083,observed_grid_site
37_8750N_097_6250W,37.875,-97.625,observed_grid_site
37_8750N_097_5417W,37.875,-97.5417,observed_grid_site
37_8750N_097_4583W,37.875,-97.4583,observed_grid_site
37_8750N_097_3750W,37.875,-97.375,observed_grid_site
37_8750N_097_2917W,37.875,-97.2917,observed_grid_site
37_8750N_097_2083W,37.875,-97.2083,observed_grid_site
37_8750N_097_1250W,37.875,-97.125,observed_grid_site
37_8750N_097_0417W,37.875,-97.0417,observed_grid_site
37_8750N_096_9583W,37.875,-96.9583,observed_grid_site
37_8750N_096_8750W,37.875,-96.875,observed_grid_site
37_8750N_096_7917W,37.875,-96.7917,observed_grid_site
37_8750N_096_7083W,37.875,-96.7083,observed_grid_site
37_8750N_096_6250W,37.875,-96.625,observed_grid_site
37_8750N_096_5417W,37.875,-96.5417,observed_grid_site
37_8750N_096_4583W,37.875,-96.4583,observed_grid_site
37_8750N_096_3750W,37.875,-96.375,observed_grid_site
37_8750N_096_2917W,37.875,-96.2917,observed_grid_site
37_8750N_096_2083W,37.875,-96.2083,observed_grid_site
37_8750N_096_1250W,37.875,-96.125,observed_grid_site
37_8750N_096_0417W,37.875,-96.0417,observed_grid_site
37_8750N_095_9583W,37.875,-95.9583,observed_grid_site
37_8750N_095_8750W,37.875,-95.875,observed_grid_site
37_8750N_095_7917W,37.875,-95.7917,observed_grid_site
37_8750N_095_7083W,37.875,-95.7083,observed_grid_site
37_8750N_095_6250W,37.875,-95.625,observed_grid_site
37_8750N_095_5417W,37.875,-95.5417,observed_grid_site
37_8750N_095_4583W,37.875,-95.4583,observed_grid_site
37_8750N_095_3750W,37.875,-95.375,observed_grid_site
37_8750N_095_2917W,37.875,-95.2917,observed_grid_site
37_8750N_095_2083W,37.875,-95.2083,observed_grid_site
37_8750N_095_1250W,37.875,-95.125,observed_grid_site
37_8750N_095_0417W,37.875,-95.0417,observed_grid_site
37_8750N_094_9583W,37.875,-94.9583,observed_grid_site
37_8750N_094_8750W,37.875,-94.875,observed_grid_site
37_8750N_094_7917W,37.875,-94.7917,observed_grid_site
37_8750N_094_7083W,37.875,-94.7083,observed_grid_site
37_8750N_094_6250W,37.875,-94.625,observed_grid_site
FILL_37_9580N_102_0417W,37.958,-102.0417,restored_grid_site
FILL_37_9580N_101_9584W,37.958,-101.9584,restored_grid_site
FILL_37_9580N_101_8751W,37.958,-101.8751,restored_grid_site
FILL_37_9580N_101_7918W,37.958,-101.7918,restored_grid_site
FILL_37_9580N_101_7085W,37.958,-101.7085,restored_grid_site
FILL_37_9580N_101_6252W,37.958,-101.6252,restored_grid_site
FILL_37_9580N_101_5419W,37.958,-101.5419,restored_grid_site
FILL_37_9580N_101_2920W,37.958,-101.292,restored_grid_site
FILL_37_9580N_100_2091W,37.958,-100.2091,restored_grid_site
FILL_37_9580N_100_1258W,37.958,-100.1258,restored_grid_site
FILL_37_9580N_100_0425W,37.958,-100.0425,restored_grid_site
FILL_37_9580N_099_9592W,37.958,-99.9592,restored_grid_site
FILL_37_9580N_099_8759W,37.958,-99.8759,restored_grid_site
FILL_37_9580N_099_7926W,37.958,-99.7926,restored_grid_site
FILL_37_9580N_099_7093W,37.958,-99.7093,restored_grid_site
FILL_37_9580N_099_6260W,37.958,-99.626,restored_grid_site
37_9583N_101_4583W,37.9583,-101.4583,observed_grid_site
37_9583N_101_3750W,37.9583,-101.375,observed_grid_site
37_9583N_101_2083W,37.9583,-101.2083,observed_grid_site
37_9583N_101_1250W,37.9583,-101.125,observed_grid_site
37_9583N_101_0417W,37.9583,-101.0417,observed_grid_site
37_9583N_100_9583W,37.9583,-100.9583,observed_grid_site
37_9583N_100_8750W,37.9583,-100.875,observed_grid_site
37_9583N_100_7917W,37.9583,-100.7917,observed_grid_site
37_9583N_100_7083W,37.9583,-100.7083,observed_grid_site
37_9583N_100_6250W,37.9583,-100.625,observed_grid_site
37_9583N_100_5417W,37.9583,-100.5417,observed_grid_site
37_9583N_100_4583W,37.9583,-100.4583,observed_grid_site
37_9583N_100_3750W,37.9583,-100.375,observed_grid_site
37_9583N_100_2917W,37.9583,-100.2917,observed_grid_site
37_9583N_099_5417W,37.9583,-99.5417,observed_grid_site
37_9583N_099_4583W,37.9583,-99.4583,observed_grid_site
37_9583N_099_3750W,37.9583,-99.375,observed_grid_site
37_9583N_099_2917W,37.9583,-99.2917,observed_grid_site
37_9583N_099_2083W,37.9583,-99.2083,observed_grid_site
37_9583N_099_1250W,37.9583,-99.125,observed_grid_site
37_9583N_099_0417W,37.9583,-99.0417,observed_grid_site
37_9583N_098_9583W,37.9583,-98.9583,observed_grid_site
37_9583N_098_8750W,37.9583,-98.875,observed_grid_site
37_9583N_098_7917W,37.9583,-98.7917,observed_grid_site
37_9583N_098_7083W,37.9583,-98.7083,observed_grid_site
37_9583N_098_6250W,37.9583,-98.625,observed_grid_site
37_9583N_098_5417W,37.9583,-98.5417,observed_grid_site
37_9583N_098_4583W,37.9583,-98.4583,observed_grid_site
37_9583N_098_3750W,37.9583,-98.375,observed_grid_site
37_9583N_098_2917W,37.9583,-98.2917,observed_grid_site
37_9583N_098_2083W,37.9583,-98.2083,observed_grid_site
37_9583N_098_1250W,37.9583,-98.125,observed_grid_site
37_9583N_098_0417W,37.9583,-98.0417,observed_grid_site
37_9583N_097_9583W,37.9583,-97.9583,observed_grid_site
37_9583N_097_8750W,37.9583,-97.875,observed_grid_site
37_9583N_097_7917W,37.9583,-97.7917,observed_grid_site
37_9583N_097_7083W,37.9583,-97.7083,observed_grid_site
37_9583N_097_6250W,37.9583,-97.625,observed_grid_site
37_9583N_097_5417W,37.9583,-97.5417,observed_grid_site
37_9583N_097_4583W,37.9583,-97.4583,observed_grid_site
37_9583N_097_3750W,37.9583,-97.375,observed_grid_site
37_9583N_097_2917W,37.9583,-97.2917,observed_grid_site
37_9583N_097_2083W,37.9583,-97.2083,observed_grid_site
37_9583N_097_1250W,37.9583,-97.125,observed_grid_site
37_9583N_097_0417W,37.9583,-97.0417,observed_grid_site
37_9583N_096_9583W,37.9583,-96.9583,observed_grid_site
37_9583N_096_8750W,37.9583,-96.875,observed_grid_site
37_9583N_096_7917W,37.9583,-96.7917,observed_grid_site
37_9583N_096_7083W,37.9583,-96.7083,observed_grid_site
37_9583N_096_6250W,37.9583,-96.625,observed_grid_site
37_9583N_096_5417W,37.9583,-96.5417,observed_grid_site
37_9583N_096_4583W,37.9583,-96.4583,observed_grid_site
37_9583N_096_3750W,37.9583,-96.375,observed_grid_site
37_9583N_096_2917W,37.9583,-96.2917,observed_grid_site
37_9583N_096_2083W,37.9583,-96.2083,observed_grid_site
37_9583N_096_1250W,37.9583,-96.125,observed_grid_site
37_9583N_096_0417W,37.9583,-96.0417,observed_grid_site
37_9583N_095_9583W,37.9583,-95.9583,observed_grid_site
37_9583N_095_8750W,37.9583,-95.875,observed_grid_site
37_9583N_095_7917W,37.9583,-95.7917,observed_grid_site
37_9583N_095_7083W,37.9583,-95.7083,observed_grid_site
37_9583N_095_6250W,37.9583,-95.625,observed_grid_site
37_9583N_095_5417W,37.9583,-95.5417,observed_grid_site
37_9583N_095_4583W,37.9583,-95.4583,observed_grid_site
37_9583N_095_3750W,37.9583,-95.375,observed_grid_site
37_9583N_095_2917W,37.9583,-95.2917,observed_grid_site
37_9583N_095_2083W,37.9583,-95.2083,observed_grid_site
37_9583N_095_1250W,37.9583,-95.125,observed_grid_site
37_9583N_095_0417W,37.9583,-95.0417,observed_grid_site
37_9583N_094_9583W,37.9583,-94.9583,observed_grid_site
37_9583N_094_8750W,37.9583,-94.875,observed_grid_site
37_9583N_094_7917W,37.9583,-94.7917,observed_grid_site
37_9583N_094_7083W,37.9583,-94.7083,observed_grid_site
37_9583N_094_6250W,37.9583,-94.625,observed_grid_site
FILL_38_0413N_102_0417W,38.0413,-102.0417,restored_grid_site
FILL_38_0413N_101_9584W,38.0413,-101.9584,restored_grid_site
FILL_38_0413N_101_8751W,38.0413,-101.8751,restored_grid_site
FILL_38_0413N_101_7918W,38.0413,-101.7918,restored_grid_site
FILL_38_0413N_101_7085W,38.0413,-101.7085,restored_grid_site
FILL_38_0413N_101_6252W,38.0413,-101.6252,restored_grid_site
FILL_38_0413N_101_5419W,38.0413,-101.5419,restored_grid_site
FILL_38_0413N_101_1254W,38.0413,-101.1254,restored_grid_site
FILL_38_0413N_100_2091W,38.0413,-100.2091,restored_grid_site
FILL_38_0413N_100_1258W,38.0413,-100.1258,restored_grid_site
FILL_38_0413N_100_0425W,38.0413,-100.0425,restored_grid_site
FILL_38_0413N_099_9592W,38.0413,-99.9592,restored_grid_site
FILL_38_0413N_099_8759W,38.0413,-99.8759,restored_grid_site
FILL_38_0413N_099_7926W,38.0413,-99.7926,restored_grid_site
FILL_38_0413N_099_7093W,38.0413,-99.7093,restored_grid_site
FILL_38_0413N_099_6260W,38.0413,-99.626,restored_grid_site
38_0417N_101_4583W,38.0417,-101.4583,observed_grid_site
38_0417N_101_3750W,38.0417,-101.375,observed_grid_site
38_0417N_101_2917W,38.0417,-101.2917,observed_grid_site
38_0417N_101_2083W,38.0417,-101.2083,observed_grid_site
38_0417N_101_0417W,38.0417,-101.0417,observed_grid_site
38_0417N_100_9583W,38.0417,-100.9583,observed_grid_site
38_0417N_100_8750W,38.0417,-100.875,observed_grid_site
38_0417N_100_7917W,38.0417,-100.7917,observed_grid_site
38_0417N_100_7083W,38.0417,-100.7083,observed_grid_site
38_0417N_100_6250W,38.0417,-100.625,observed_grid_site
38_0417N_100_5417W,38.0417,-100.5417,observed_grid_site
38_0417N_100_4583W,38.0417,-100.4583,observed_grid_site
38_0417N_100_3750W,38.0417,-100.375,observed_grid_site
38_0417N_100_2917W,38.0417,-100.2917,observed_grid_site
38_0417N_099_5417W,38.0417,-99.5417,observed_grid_site
38_0417N_099_4583W,38.0417,-99.4583,observed_grid_site
38_0417N_099_3750W,38.0417,-99.375,observed_grid_site
38_0417N_099_2917W,38.0417,-99.2917,observed_grid_site
38_0417N_099_2083W,38.0417,-99.2083,observed_grid_site
38_0417N_099_1250W,38.0417,-99.125,observed_grid_site
38_0417N_099_0417W,38.0417,-99.0417,observed_grid_site
38_0417N_098_9583W,38.0417,-98.9583,observed_grid_site
38_0417N_098_8750W,38.0417,-98.875,observed_grid_site
38_0417N_098_7917W,38.0417,-98.7917,observed_grid_site
38_0417N_098_7083W,38.0417,-98.7083,observed_grid_site
38_0417N_098_6250W,38.0417,-98.625,observed_grid_site
38_0417N_098_5417W,38.0417,-98.5417,observed_grid_site
38_0417N_098_4583W,38.0417,-98.4583,observed_grid_site
38_0417N_098_3750W,38.0417,-98.375,observed_grid_site
38_0417N_098_2917W,38.0417,-98.2917,observed_grid_site
38_0417N_098_2083W,38.0417,-98.2083,observed_grid_site
38_0417N_098_1250W,38.0417,-98.125,observed_grid_site
38_0417N_098_0417W,38.0417,-98.0417,observed_grid_site
38_0417N_097_9583W,38.0417,-97.9583,observed_grid_site
38_0417N_097_8750W,38.0417,-97.875,observed_grid_site
38_0417N_097_7917W,38.0417,-97.7917,observed_grid_site
38_0417N_097_7083W,38.0417,-97.7083,observed_grid_site
38_0417N_097_6250W,38.0417,-97.625,observed_grid_site
38_0417N_097_5417W,38.0417,-97.5417,observed_grid_site
38_0417N_097_4583W,38.0417,-97.4583,observed_grid_site
38_0417N_097_3750W,38.0417,-97.375,observed_grid_site
38_0417N_097_2917W,38.0417,-97.2917,observed_grid_site
38_0417N_097_2083W,38.0417,-97.2083,observed_grid_site
38_0417N_097_1250W,38.0417,-97.125,observed_grid_site
38_0417N_097_0417W,38.0417,-97.0417,observed_grid_site
38_0417N_096_9583W,38.0417,-96.9583,observed_grid_site
38_0417N_096_8750W,38.0417,-96.875,observed_grid_site
38_0417N_096_7917W,38.0417,-96.7917,observed_grid_site
38_0417N_096_7083W,38.0417,-96.7083,observed_grid_site
38_0417N_096_6250W,38.0417,-96.625,observed_grid_site
38_0417N_096_5417W,38.0417,-96.5417,observed_grid_site
38_0417N_096_4583W,38.0417,-96.4583,observed_grid_site
38_0417N_096_3750W,38.0417,-96.375,observed_grid_site
38_0417N_096_2917W,38.0417,-96.2917,observed_grid_site
38_0417N_096_2083W,38.0417,-96.2083,observed_grid_site
38_0417N_096_1250W,38.0417,-96.125,observed_grid_site
38_0417N_096_0417W,38.0417,-96.0417,observed_grid_site
38_0417N_095_9583W,38.0417,-95.9583,observed_grid_site
38_0417N_095_8750W,38.0417,-95.875,observed_grid_site
38_0417N_095_7917W,38.0417,-95.7917,observed_grid_site
38_0417N_095_7083W,38.0417,-95.7083,observed_grid_site
38_0417N_095_6250W,38.0417,-95.625,observed_grid_site
38_0417N_095_5417W,38.0417,-95.5417,observed_grid_site
38_0417N_095_4583W,38.0417,-95.4583,observed_grid_site
38_0417N_095_3750W,38.0417,-95.375,observed_grid_site
38_0417N_095_2917W,38.0417,-95.2917,observed_grid_site
38_0417N_095_2083W,38.0417,-95.2083,observed_grid_site
38_0417N_095_1250W,38.0417,-95.125,observed_grid_site
38_0417N_095_0417W,38.0417,-95.0417,observed_grid_site
38_0417N_094_9583W,38.0417,-94.9583,observed_grid_site
38_0417N_094_8750W,38.0417,-94.875,observed_grid_site
38_0417N_094_7917W,38.0417,-94.7917,observed_grid_site
38_0417N_094_7083W,38.0417,-94.7083,observed_grid_site
38_0417N_094_6250W,38.0417,-94.625,observed_grid_site
FILL_38_1246N_102_0417W,38.1246,-102.0417,restored_grid_site
FILL_38_1246N_101_9584W,38.1246,-101.9584,restored_grid_site
FILL_38_1246N_101_8751W,38.1246,-101.8751,restored_grid_site
FILL_38_1246N_101_7918W,38.1246,-101.7918,restored_grid_site
FILL_38_1246N_101_7085W,38.1246,-101.7085,restored_grid_site
FILL_38_1246N_101_6252W,38.1246,-101.6252,restored_grid_site
FILL_38_1246N_101_5419W,38.1246,-101.5419,restored_grid_site
FILL_38_1246N_101_4586W,38.1246,-101.4586,restored_grid_site
FILL_38_1246N_100_2091W,38.1246,-100.2091,restored_grid_site
FILL_38_1246N_100_1258W,38.1246,-100.1258,restored_grid_site
FILL_38_1246N_100_0425W,38.1246,-100.0425,restored_grid_site
FILL_38_1246N_099_9592W,38.1246,-99.9592,restored_grid_site
FILL_38_1246N_099_8759W,38.1246,-99.8759,restored_grid_site
FILL_38_1246N_099_7926W,38.1246,-99.7926,restored_grid_site
FILL_38_1246N_099_7093W,38.1246,-99.7093,restored_grid_site
FILL_38_1246N_099_6260W,38.1246,-99.626,restored_grid_site
38_1250N_101_3750W,38.125,-101.375,observed_grid_site
38_1250N_101_2917W,38.125,-101.2917,observed_grid_site
38_1250N_101_2083W,38.125,-101.2083,observed_grid_site
38_1250N_101_1250W,38.125,-101.125,observed_grid_site
38_1250N_101_0417W,38.125,-101.0417,observed_grid_site
38_1250N_100_9583W,38.125,-100.9583,observed_grid_site
38_1250N_100_8750W,38.125,-100.875,observed_grid_site
38_1250N_100_7917W,38.125,-100.7917,observed_grid_site
38_1250N_100_7083W,38.125,-100.7083,observed_grid_site
38_1250N_100_6250W,38.125,-100.625,observed_grid_site
38_1250N_100_5417W,38.125,-100.5417,observed_grid_site
38_1250N_100_4583W,38.125,-100.4583,observed_grid_site
38_1250N_100_3750W,38.125,-100.375,observed_grid_site
38_1250N_100_2917W,38.125,-100.2917,observed_grid_site
38_1250N_099_5417W,38.125,-99.5417,observed_grid_site
38_1250N_099_4583W,38.125,-99.4583,observed_grid_site
38_1250N_099_3750W,38.125,-99.375,observed_grid_site
38_1250N_099_2917W,38.125,-99.2917,observed_grid_site
38_1250N_099_2083W,38.125,-99.2083,observed_grid_site
38_1250N_099_1250W,38.125,-99.125,observed_grid_site
38_1250N_099_0417W,38.125,-99.0417,observed_grid_site
38_1250N_098_9583W,38.125,-98.9583,observed_grid_site
38_1250N_098_8750W,38.125,-98.875,observed_grid_site
38_1250N_098_7917W,38.125,-98.7917,observed_grid_site
38_1250N_098_7083W,38.125,-98.7083,observed_grid_site
38_1250N_098_6250W,38.125,-98.625,observed_grid_site
38_1250N_098_5417W,38.125,-98.5417,observed_grid_site
38_1250N_098_4583W,38.125,-98.4583,observed_grid_site
38_1250N_098_3750W,38.125,-98.375,observed_grid_site
38_1250N_098_2917W,38.125,-98.2917,observed_grid_site
38_1250N_098_2083W,38.125,-98.2083,observed_grid_site
38_1250N_098_1250W,38.125,-98.125,observed_grid_site
38_1250N_098_0417W,38.125,-98.0417,observed_grid_site
38_1250N_097_9583W,38.125,-97.9583,observed_grid_site
38_1250N_097_8750W,38.125,-97.875,observed_grid_site
38_1250N_097_7917W,38.125,-97.7917,observed_grid_site
38_1250N_097_7083W,38.125,-97.7083,observed_grid_site
38_1250N_097_6250W,38.125,-97.625,observed_grid_site
38_1250N_097_5417W,38.125,-97.5417,observed_grid_site
38_1250N_097_4583W,38.125,-97.4583,observed_grid_site
38_1250N_097_3750W,38.125,-97.375,observed_grid_site
38_1250N_097_2917W,38.125,-97.2917,observed_grid_site
38_1250N_097_2083W,38.125,-97.2083,observed_grid_site
38_1250N_097_1250W,38.125,-97.125,observed_grid_site
38_1250N_097_0417W,38.125,-97.0417,observed_grid_site
38_1250N_096_9583W,38.125,-96.9583,observed_grid_site
38_1250N_096_8750W,38.125,-96.875,observed_grid_site
38_1250N_096_7917W,38.125,-96.7917,observed_grid_site
38_1250N_096_7083W,38.125,-96.7083,observed_grid_site
38_1250N_096_6250W,38.125,-96.625,observed_grid_site
38_1250N_096_5417W,38.125,-96.5417,observed_grid_site
38_1250N_096_4583W,38.125,-96.4583,observed_grid_site
38_1250N_096_3750W,38.125,-96.375,observed_grid_site
38_1250N_096_2917W,38.125,-96.2917,observed_grid_site
38_1250N_096_2083W,38.125,-96.2083,observed_grid_site
38_1250N_096_1250W,38.125,-96.125,observed_grid_site
38_1250N_096_0417W,38.125,-96.0417,observed_grid_site
38_1250N_095_9583W,38.125,-95.9583,observed_grid_site
38_1250N_095_8750W,38.125,-95.875,observed_grid_site
38_1250N_095_7917W,38.125,-95.7917,observed_grid_site
38_1250N_095_7083W,38.125,-95.7083,observed_grid_site
38_1250N_095_6250W,38.125,-95.625,observed_grid_site
38_1250N_095_5417W,38.125,-95.5417,observed_grid_site
38_1250N_095_4583W,38.125,-95.4583,observed_grid_site
38_1250N_095_3750W,38.125,-95.375,observed_grid_site
38_1250N_095_2917W,38.125,-95.2917,observed_grid_site
38_1250N_095_2083W,38.125,-95.2083,observed_grid_site
38_1250N_095_1250W,38.125,-95.125,observed_grid_site
38_1250N_095_0417W,38.125,-95.0417,observed_grid_site
38_1250N_094_9583W,38.125,-94.9583,observed_grid_site
38_1250N_094_8750W,38.125,-94.875,observed_grid_site
38_1250N_094_7917W,38.125,-94.7917,observed_grid_site
38_1250N_094_7083W,38.125,-94.7083,observed_grid_site
38_1250N_094_6250W,38.125,-94.625,observed_grid_site
FILL_38_2079N_102_0417W,38.2079,-102.0417,restored_grid_site
FILL_38_2079N_101_9584W,38.2079,-101.9584,restored_grid_site
FILL_38_2079N_101_8751W,38.2079,-101.8751,restored_grid_site
FILL_38_2079N_101_7918W,38.2079,-101.7918,restored_grid_site
FILL_38_2079N_101_7085W,38.2079,-101.7085,restored_grid_site
FILL_38_2079N_101_6252W,38.2079,-101.6252,restored_grid_site
FILL_38_2079N_101_5419W,38.2079,-101.5419,restored_grid_site
FILL_38_2079N_101_4586W,38.2079,-101.4586,restored_grid_site
FILL_38_2079N_101_3753W,38.2079,-101.3753,restored_grid_site
FILL_38_2079N_101_2920W,38.2079,-101.292,restored_grid_site
FILL_38_2079N_101_2087W,38.2079,-101.2087,restored_grid_site
FILL_38_2079N_100_2091W,38.2079,-100.2091,restored_grid_site
FILL_38_2079N_100_1258W,38.2079,-100.1258,restored_grid_site
FILL_38_2079N_100_0425W,38.2079,-100.0425,restored_grid_site
FILL_38_2079N_099_9592W,38.2079,-99.9592,restored_grid_site
FILL_38_2079N_099_8759W,38.2079,-99.8759,restored_grid_site
FILL_38_2079N_099_7926W,38.2079,-99.7926,restored_grid_site
FILL_38_2079N_099_7093W,38.2079,-99.7093,restored_grid_site
FILL_38_2079N_099_6260W,38.2079,-99.626,restored_grid_site
FILL_38_2079N_094_9612W,38.2079,-94.9612,restored_grid_site
38_2083N_101_1250W,38.2083,-101.125,observed_grid_site
38_2083N_101_0417W,38.2083,-101.0417,observed_grid_site
38_2083N_100_9583W,38.2083,-100.9583,observed_grid_site
38_2083N_100_8750W,38.2083,-100.875,observed_grid_site
38_2083N_100_7917W,38.2083,-100.7917,observed_grid_site
38_2083N_100_7083W,38.2083,-100.7083,observed_grid_site
38_2083N_100_6250W,38.2083,-100.625,observed_grid_site
38_2083N_100_5417W,38.2083,-100.5417,observed_grid_site
38_2083N_100_4583W,38.2083,-100.4583,observed_grid_site
38_2083N_100_3750W,38.2083,-100.375,observed_grid_site
38_2083N_100_2917W,38.2083,-100.2917,observed_grid_site
38_2083N_099_5417W,38.2083,-99.5417,observed_grid_site
38_2083N_099_4583W,38.2083,-99.4583,observed_grid_site
38_2083N_099_3750W,38.2083,-99.375,observed_grid_site
38_2083N_099_2917W,38.2083,-99.2917,observed_grid_site
38_2083N_099_2083W,38.2083,-99.2083,observed_grid_site
38_2083N_099_1250W,38.2083,-99.125,observed_grid_site
38_2083N_099_0417W,38.2083,-99.0417,observed_grid_site
38_2083N_098_9583W,38.2083,-98.9583,observed_grid_site
38_2083N_098_8750W,38.2083,-98.875,observed_grid_site
38_2083N_098_7917W,38.2083,-98.7917,observed_grid_site
38_2083N_098_7083W,38.2083,-98.7083,observed_grid_site
38_2083N_098_6250W,38.2083,-98.625,observed_grid_site
38_2083N_098_5417W,38.2083,-98.5417,observed_grid_site
38_2083N_098_4583W,38.2083,-98.4583,observed_grid_site
38_2083N_098_3750W,38.2083,-98.375,observed_grid_site
38_2083N_098_2917W,38.2083,-98.2917,observed_grid_site
38_2083N_098_2083W,38.2083,-98.2083,observed_grid_site
38_2083N_098_1250W,38.2083,-98.125,observed_grid_site
38_2083N_098_0417W,38.2083,-98.0417,observed_grid_site
38_2083N_097_9583W,38.2083,-97.9583,observed_grid_site
38_2083N_097_8750W,38.2083,-97.875,observed_grid_site
38_2083N_097_7917W,38.2083,-97.7917,observed_grid_site
38_2083N_097_7083W,38.2083,-97.7083,observed_grid_site
38_2083N_097_6250W,38.2083,-97.625,observed_grid_site
38_2083N_097_5417W,38.2083,-97.5417,observed_grid_site
38_2083N_097_4583W,38.2083,-97.4583,observed_grid_site
38_2083N_097_3750W,38.2083,-97.375,observed_grid_site
38_2083N_097_2917W,38.2083,-97.2917,observed_grid_site
38_2083N_097_2083W,38.2083,-97.2083,observed_grid_site
38_2083N_097_1250W,38.2083,-97.125,observed_grid_site
38_2083N_097_0417W,38.2083,-97.0417,observed_grid_site
38_2083N_096_9583W,38.2083,-96.9583,observed_grid_site
38_2083N_096_8750W,38.2083,-96.875,observed_grid_site
38_2083N_096_7917W,38.2083,-96.7917,observed_grid_site
38_2083N_096_7083W,38.2083,-96.7083,observed_grid_site
38_2083N_096_6250W,38.2083,-96.625,observed_grid_site
38_2083N_096_5417W,38.2083,-96.5417,observed_grid_site
38_2083N_096_4583W,38.2083,-96.4583,observed_grid_site
38_2083N_096_3750W,38.2083,-96.375,observed_grid_site
38_2083N_096_2917W,38.2083,-96.2917,observed_grid_site
38_2083N_096_2083W,38.2083,-96.2083,observed_grid_site
38_2083N_096_1250W,38.2083,-96.125,observed_grid_site
38_2083N_096_0417W,38.2083,-96.0417,observed_grid_site
38_2083N_095_9583W,38.2083,-95.9583,observed_grid_site
38_2083N_095_8750W,38.2083,-95.875,observed_grid_site
38_2083N_095_7917W,38.2083,-95.7917,observed_grid_site
38_2083N_095_7083W,38.2083,-95.7083,observed_grid_site
38_2083N_095_6250W,38.2083,-95.625,observed_grid_site
38_2083N_095_5417W,38.2083,-95.5417,observed_grid_site
38_2083N_095_4583W,38.2083,-95.4583,observed_grid_site
38_2083N_095_3750W,38.2083,-95.375,observed_grid_site
